lsoa21,oa01,prop_oa01
E01009471,E00047915,1
E01009471,E00047901,1
E01009471,E00047902,1
E01009471,E00047898,1
E01009471,E00047927,1
E01009472,E00047938,1
E01009472,E00047931,1
E01009472,E00047919,1
E01009472,E00047926,1
E01009472,E00047912,1
E01009473,E00047920,1
E01009473,E00047922,1
E01009473,E00047932,1
E01009473,E00047888,1
E01009473,E00047887,1
E01009474,E00047937,1
E01009474,E00047921,1
E01009474,E00047933,1
E01009474,E00047929,1
E01009474,E00047923,1
E01009475,E00048049,1
E01009475,E00048054,1
E01009475,E00048053,1
E01009475,E00048051,1
E01009475,E00048052,1
E01009476,E00048047,1
E01009476,E00048048,1
E01009476,E00047981,1
E01009476,E00047985,1
E01009477,E00048045,1
E01009477,E00048055,1
E01009477,E00048056,1
E01009477,E00048050,1
E01009478,E00047992,1
E01009478,E00048001,1
E01009478,E00047993,1
E01009478,E00047982,1
E01009478,E00047990,1
E01009479,E00047998,1
E01009479,E00047986,1
E01009479,E00047983,1
E01009479,E00048000,1
E01009480,E00047989,1
E01009480,E00047987,1
E01009480,E00047991,1
E01009480,E00047988,1
E01009481,E00047984,1
E01009481,E00048002,1
E01009481,E00048004,1
E01009481,E00048005,1
E01009481,E00048009,1
E01009482,E00047996,1
E01009482,E00048013,1
E01009482,E00048003,1
E01009482,E00047999,1
E01009483,E00047994,1
E01009483,E00048025,1
E01009483,E00048020,1
E01009483,E00048021,1
E01009484,E00048006,1
E01009484,E00048012,1
E01009484,E00048008,1
E01009484,E00047995,1
E01009485,E00048019,1
E01009485,E00048026,1
E01009485,E00048028,1
E01009485,E00048014,1
E01009486,E00048011,1
E01009486,E00048010,1
E01009486,E00048018,1
E01009486,E00048017,1
E01009487,E00048022,1
E01009487,E00048016,1
E01009487,E00048007,1
E01009487,E00048027,1
E01009488,E00047997,1
E01009488,E00048042,1
E01009488,E00048038,1
E01009488,E00048040,1
E01009488,E00048030,1
E01009489,E00048023,1
E01009489,E00048015,1
E01009489,E00048024,1
E01009489,E00048031,1
E01009490,E00048032,1
E01009490,E00048046,1
E01009490,E00048029,1
E01009490,E00048039,1
E01009491,E00048036,1
E01009491,E00048037,1
E01009491,E00048034,1
E01009491,E00048033,1
E01009492,E00048043,1
E01009492,E00048044,1
E01009492,E00048035,1
E01009492,E00048041,1
E01009493,E00048064,1
E01009493,E00048126,1
E01009493,E00048063,1
E01009493,E00048062,1
E01009493,E00048072,1
E01009493,E00048073,1
E01009494,E00048124,1
E01009494,E00048070,1
E01009494,E00048060,1
E01009494,E00048125,1
E01009494,E00048077,1
E01009495,E00048068,1
E01009495,E00048061,1
E01009495,E00048066,1
E01009495,E00048067,1
E01009495,E00048075,1
E01009496,E00048071,1
E01009496,E00048078,1
E01009496,E00048079,1
E01009496,E00048081,1
E01009496,E00048074,1
E01009497,E00048084,1
E01009497,E00048083,1
E01009497,E00048080,1
E01009497,E00048076,1
E01009497,E00048082,1
E01009498,E00048059,1
E01009498,E00048087,1
E01009498,E00048088,1
E01009498,E00048089,1
E01009498,E00048086,1
E01009498,E00048085,1
E01009499,E00048090,1
E01009499,E00048094,1
E01009499,E00048091,1
E01009499,E00048093,1
E01009499,E00048092,1
E01009500,E00048098,1
E01009500,E00048099,1
E01009500,E00048097,1
E01009500,E00048096,1
E01009500,E00048095,1
E01009501,E00048115,1
E01009501,E00048100,1
E01009501,E00048104,1
E01009501,E00048105,1
E01009501,E00048107,1
E01009502,E00048101,1
E01009502,E00048108,1
E01009502,E00048110,1
E01009502,E00048057,1
E01009502,E00048103,1
E01009503,E00048111,1
E01009503,E00048109,1
E01009503,E00048113,1
E01009503,E00048102,1
E01009503,E00048106,1
E01009504,E00048118,1
E01009504,E00048112,1
E01009504,E00048116,1
E01009504,E00048117,1
E01009504,E00048123,1
E01009505,E00048119,1
E01009505,E00048120,1
E01009505,E00048127,1
E01009505,E00048122,1
E01009505,E00048114,1
E01009506,E00048121,1
E01009506,E00048128,1
E01009506,E00048058,1
E01009506,E00048069,1
E01009506,E00048065,1
E01009507,E00048188,1
E01009507,E00048189,1
E01009507,E00048194,1
E01009507,E00048192,1
E01009508,E00048133,1
E01009508,E00048197,1
E01009508,E00048141,1
E01009508,E00048200,1
E01009508,E00048143,1
E01009509,E00048190,1
E01009509,E00048198,1
E01009509,E00048140,1
E01009509,E00048136,1
E01009509,E00048138,1
E01009510,E00048193,1
E01009510,E00048191,1
E01009510,E00048195,1
E01009510,E00048202,1
E01009510,E00048199,1
E01009511,E00048196,1
E01009511,E00048201,1
E01009511,E00048135,1
E01009511,E00048129,1
E01009512,E00048144,1
E01009512,E00048157,1
E01009512,E00048163,1
E01009512,E00048203,1
E01009512,E00048139,1
E01009513,E00048130,1
E01009513,E00048156,1
E01009513,E00048142,1
E01009513,E00048147,1
E01009513,E00048146,1
E01009514,E00048137,1
E01009514,E00048145,1
E01009514,E00048162,1
E01009514,E00048134,1
E01009514,E00048160,1
E01009514,E00048151,1
E01009515,E00048155,1
E01009515,E00048159,1
E01009515,E00048149,1
E01009515,E00048152,1
E01009515,E00048131,1
E01009516,E00048148,1
E01009516,E00048158,1
E01009516,E00048153,1
E01009516,E00048150,1
E01009517,E00048165,1
E01009517,E00048164,1
E01009517,E00048166,1
E01009517,E00048170,1
E01009517,E00048169,1
E01009518,E00048176,1
E01009518,E00048161,1
E01009518,E00048167,1
E01009518,E00048172,1
E01009518,E00048132,1
E01009518,E00048154,1
E01009519,E00048183,1
E01009519,E00048179,1
E01009519,E00048171,1
E01009519,E00048168,1
E01009519,E00048174,1
E01009520,E00048184,1
E01009520,E00048187,1
E01009520,E00048186,1
E01009520,E00048180,1
E01009520,E00048182,1
E01009520,E00048178,1
E01009521,E00048175,1
E01009521,E00048177,1
E01009521,E00048173,1
E01009521,E00048185,1
E01009521,E00048181,1
E01009793,E00049549,1
E01009794,E00049544,1
E01009794,E00049568,1
E01009797,E00049546,1
E01009797,E00049550,1
E01009797,E00049553,1
E01009800,E00049607,1
E01009800,E00049600,1
E01009800,E00049602,1
E01009802,E00049615,1
E01009802,E00049608,1
E01009802,E00049582,1
E01009802,E00049613,1
E01009803,E00049586,1
E01009803,E00049581,1
E01009803,E00049588,1
E01009804,E00049590,1
E01009921,E00050197,1
E01009921,E00050195,1
E01009921,E00050222,1
E01009921,E00050188,1
E01009921,E00050223,1
E01009924,E00050213,1
E01009925,E00050219,1
E01009925,E00050207,1
E01009925,E00050220,1
E01009927,E00050205,1
E01009927,E00050209,1
E01009927,E00050217,1
E01009927,E00050216,1
E01009928,E00050187,1
E01009928,E00050189,1
E01009947,E00050312,1
E01009947,E00050319,1
E01009947,E00050318,1
E01009968,E00050430,1
E01009974,E00050440,1
E01009974,E00050462,1
E01009974,E00050424,1
E01009974,E00050428,1
E01009974,E00050441,1
E01009975,E00050435,1
E01009975,E00050463,1
E01009975,E00050425,1
E01009975,E00050439,1
E01009975,E00050426,1
E01010007,E00050628,1
E01010007,E00050624,1
E01010008,E00050648,1
E01010008,E00050638,1
E01010008,E00050627,1
E01010009,E00050652,1
E01010009,E00050646,1
E01010010,E00050626,1
E01010010,E00050625,1
E01010010,E00050623,1
E01010010,E00050622,1
E01010011,E00050633,1
E01010011,E00050632,1
E01010011,E00050629,1
E01010012,E00050631,1
E01010022,E00050693,1
E01010022,E00050699,1
E01010022,E00050721,1
E01010022,E00050697,1
E01010022,E00050719,1
E01010023,E00050694,1
E01010023,E00050695,1
E01010023,E00050728,1
E01010023,E00050698,1
E01010024,E00050696,1
E01010024,E00050724,1
E01010024,E00050725,1
E01010025,E00050712,1
E01010027,E00050716,1
E01010027,E00050726,1
E01010027,E00050711,1
E01010028,E00050727,1
E01010046,E00050828,1
E01010046,E00050815,1
E01010046,E00050812,1
E01010047,E00050834,1
E01010052,E00050813,1
E01010052,E00050827,1
E01010052,E00050826,1
E01010052,E00050829,1
E01010059,E00050872,1
E01010059,E00050845,1
E01010059,E00050876,1
E01010059,E00050846,1
E01010060,E00050874,1
E01010061,E00050882,1
E01010062,E00050893,1
E01010062,E00050898,1
E01010062,E00050897,1
E01010101,E00051098,1
E01010101,E00051076,1
E01010105,E00051099,1
E01010105,E00051085,1
E01010109,E00051124,1
E01010109,E00051123,1
E01010109,E00051122,1
E01010109,E00051138,1
E01010110,E00051137,1
E01010113,E00051131,1
E01010113,E00051128,1
E01010114,E00051132,1
E01010114,E00051136,1
E01010114,E00051133,1
E01010114,E00051134,1
E01010114,E00051121,1
E01010117,E00051174,1
E01010117,E00051190,1
E01010117,E00051177,1
E01010117,E00051176,1
E01010118,E00051178,1
E01010118,E00051154,1
E01010118,E00051186,1
E01010118,E00051184,1
E01010119,E00051188,1
E01010119,E00051183,1
E01010120,E00051153,1
E01010120,E00051175,1
E01010120,E00051182,1
E01010120,E00051181,1
E01010120,E00051179,1
E01010121,E00051169,1
E01010121,E00051167,1
E01010121,E00051164,1
E01010121,E00051162,1
E01010121,E00051161,1
E01010122,E00051159,1
E01010122,E00051187,1
E01010122,E00051157,1
E01010122,E00051180,1
E01010122,E00051185,1
E01010123,E00051170,1
E01010123,E00051173,1
E01010123,E00051172,1
E01010124,E00051165,1
E01010124,E00051168,1
E01010124,E00051171,1
E01010133,E00051234,1
E01010133,E00051236,1
E01010133,E00051240,1
E01010134,E00051231,1
E01010134,E00051229,1
E01010134,E00051238,1
E01010134,E00051237,1
E01010138,E00051230,1
E01010138,E00051233,1
E01010138,E00051228,1
E01010142,E00051285,1
E01010142,E00051284,1
E01010142,E00051286,1
E01010143,E00051275,1
E01010143,E00051277,1
E01010143,E00051269,1
E01010143,E00051270,1
E01010144,E00051290,1
E01010144,E00051288,1
E01010144,E00051274,1
E01010146,E00051300,1
E01010146,E00051302,1
E01010146,E00051301,1
E01010146,E00051299,1
E01010147,E00051291,1
E01010147,E00051296,1
E01010148,E00051306,1
E01010148,E00051308,1
E01010148,E00051310,1
E01010148,E00051293,1
E01010149,E00051295,1
E01010149,E00051297,1
E01010149,E00051298,1
E01010157,E00051379,1
E01010157,E00051377,1
E01010157,E00051371,1
E01010157,E00051374,1
E01010159,E00051369,1
E01010159,E00051370,1
E01010159,E00051376,1
E01010159,E00051372,1
E01010161,E00051352,1
E01010162,E00051364,1
E01010162,E00051368,1
E01010162,E00051367,1
E01010162,E00051366,1
E01010162,E00051365,1
E01010163,E00051375,1
E01010163,E00051378,1
E01010163,E00051382,1
E01010174,E00051423,1
E01010174,E00051424,1
E01010174,E00051433,1
E01010174,E00051442,1
E01010175,E00051431,1
E01010175,E00051454,1
E01010176,E00051441,1
E01010177,E00051446,1
E01010177,E00051447,1
E01010177,E00051450,1
E01010177,E00051448,1
E01010178,E00051449,1
E01010178,E00051460,1
E01010178,E00051453,1
E01010178,E00051452,1
E01010178,E00051427,1
E01010178,E00051451,1
E01010179,E00051455,1
E01010204,E00051576,1
E01010204,E00051577,1
E01010204,E00051581,1
E01010204,E00051582,1
E01010204,E00051575,1
E01010206,E00051580,1
E01010218,E00051678,1
E01010218,E00051652,1
E01010218,E00051670,1
E01010218,E00051681,1
E01010218,E00051646,1
E01010219,E00051677,1
E01010219,E00051673,1
E01010219,E00051651,1
E01010219,E00051680,1
E01010219,E00051682,1
E01010221,E00051672,1
E01010221,E00051676,1
E01010222,E00051644,1
E01010222,E00051648,1
E01010222,E00051679,1
E01010225,E00051662,1
E01010225,E00051663,1
E01010225,E00051668,1
E01010239,E00051726,1
E01010239,E00051743,1
E01010239,E00051744,1
E01010239,E00051745,1
E01010240,E00051750,1
E01010240,E00051742,1
E01010240,E00051747,1
E01010355,E00052317,1
E01010355,E00052320,1
E01010356,E00052313,1
E01010357,E00052331,1
E01010358,E00052319,1
E01010358,E00052324,1
E01010358,E00052311,1
E01010358,E00052333,1
E01010358,E00052336,1
E01010359,E00052325,1
E01010359,E00052332,1
E01010359,E00052334,1
E01010360,E00052339,1
E01010360,E00052338,1
E01010360,E00052337,1
E01010384,E00052457,1
E01010384,E00052456,1
E01010385,E00052488,1
E01010385,E00052454,1
E01010385,E00052485,1
E01010385,E00052489,1
E01010386,E00052458,1
E01010386,E00052461,1
E01010387,E00052470,1
E01010387,E00052465,1
E01010388,E00052468,1
E01010389,E00052478,1
E01010389,E00052462,1
E01010389,E00052467,1
E01010389,E00052449,1
E01010389,E00052476,1
E01010390,E00052473,1
E01010390,E00052453,1
E01010391,E00052479,1
E01010391,E00052474,1
E01010391,E00052477,1
E01029488,E00150247,1
E01029488,E00150245,1
E01029513,E00150381,1
E01029513,E00150380,1
E01029513,E00150379,1
E01029513,E00150386,1
E01029514,E00150378,1
E01029514,E00150384,1
E01029514,E00150382,1
E01029514,E00150383,1
E01031023,E00158152,1
E01031023,E00158147,1
E01031023,E00158146,1
E01031023,E00158148,1
E01031023,E00158145,1
E01031023,E00158156,1
E01031024,E00158149,1
E01031024,E00158151,1
E01031041,E00158253,1
E01031041,E00158256,1
E01031041,E00158250,1
E01031041,E00158251,1
E01031041,E00158254,1
E01031041,E00158258,1
E01031042,E00158252,1
E01031042,E00158260,1
E01031042,E00158255,1
E01031042,E00158249,1
E01031042,E00158257,1
E01032122,E00163841,1
E01032122,E00163844,1
E01032122,E00163843,1
E01032126,E00163867,1
E01032126,E00163866,1
E01032126,E00163865,1
E01032134,E00163903,1
E01032134,E00163917,1
E01032134,E00163918,1
E01032134,E00163904,1
E01032134,E00163905,1
E01032134,E00163911,1
E01032142,E00163947,1
E01032142,E00163949,1
E01032142,E00163948,1
E01032142,E00163950,1
E01032143,E00163946,1
E01032145,E00163969,1
E01032145,E00163972,1
E01032145,E00163968,1
E01032145,E00163963,1
E01032146,E00163964,1
E01032146,E00163961,1
E01032146,E00163970,1
E01032146,E00163971,1
E01032147,E00163960,1
E01032168,E00164081,1
E01032169,E00164075,1
E01032169,E00164080,1
E01032169,E00164078,1
E01032170,E00164093,1
E01032170,E00164083,1
E01032171,E00164089,1
E01032171,E00164090,1
E01032171,E00164091,1
E01032171,E00164088,1
E01032171,E00164087,1
E01032172,E00164094,1
E01032172,E00164095,1
E01032172,E00164085,1
E01032172,E00164092,1
E01032172,E00164084,1
E01032589,E00045824,1
E01032589,E00045887,1
E01032589,E00045897,1
E01032589,E00045888,1
E01032590,E00051659,1
E01032590,E00051660,1
E01032590,E00051665,1
E01032590,E00051658,1
E01032590,E00051661,1
E01032591,E00046992,1
E01032591,E00046999,1
E01032591,E00046996,1
E01032591,E00047004,1
E01033557,E00046377,1
E01033559,E00045211,1
E01033561,E00046623,0.6567164179104478
E01033561,E00046627,1
E01033561,E00046638,1
E01033562,E00045646,1
E01033562,E00045653,1
E01033562,E00045591,1
E01033562,E00045657,1
E01033562,E00045974,1
E01033562,E00046021,1
E01033562,E00046022,1
E01033562,E00046026,1
E01033562,E00046023,1
E01033564,E00046346,0.7692307692307693
E01033565,E00046355,0.6666666666666666
E01033565,E00046351,1
E01033567,E00046385,0.07692307692307693
E01033615,E00046385,0.7521367521367521
E01033616,E00046393,1
E01033616,E00046385,0.17094017094017094
E01033616,E00046390,1
E01033617,E00046623,0.34328358208955223
E01033618,E00046346,0.23076923076923078
E01033620,E00046375,0.17647058823529413
E01033620,E00046350,1
E01033622,E00046367,1
E01033622,E00046356,0.5
E01033623,E00046356,0.5
E01033623,E00046415,1
E01033623,E00046412,1
E01033624,E00046410,0.3333333333333333
E01033624,E00046401,1
E01033625,E00046375,0.8235294117647058
E01033626,E00046410,0.6666666666666666
E01033627,E00046370,1
E01033627,E00046358,1
E01033627,E00046355,0.3333333333333333
E01033627,E00046357,1
E01033629,E00045316,1
E01033629,E00045319,1
E01033629,E00045291,1
E01033629,E00045302,1
E01033629,E00045304,1
E01033629,E00045308,1
E01033629,E00045311,1
E01033629,E00045317,1
E01033629,E00045265,1
E01033629,E00045310,1
E01033629,E00045314,1
E01033630,E00047613,1
E01033638,E00045205,1
E01033638,E00045190,1
E01033638,E00045198,1
E01033638,E00045201,1
E01033638,E00045206,1
E01033640,E00046411,1
E01033640,E00046409,1
E01033640,E00046344,1
E01033642,E00047356,1
E01033642,E00047358,1
E01033642,E00047369,1
E01033642,E00047370,1
E01033642,E00047308,1
E01033642,E00047305,1
E01033642,E00047314,1
E01033643,E00047573,1
E01033643,E00047559,1
E01033643,E00047525,1
E01033643,E00047570,1
E01033643,E00047561,1
E01033643,E00047567,1
E01033643,E00047524,1
E01033643,E00047556,1
E01033646,E00047615,1
E01033646,E00047635,1
E01033646,E00047622,1
E01033646,E00047630,1
E01033646,E00047640,1
E01033648,E00047578,1
E01033648,E00047566,1
E01033648,E00047526,1
E01033648,E00047528,1
E01033648,E00047576,1
E01033648,E00047530,1
E01033648,E00047587,1
E01033649,E00046643,1
E01033649,E00046646,1
E01033649,E00046652,1
E01033649,E00046645,1
E01033650,E00047478,1
E01033650,E00047486,1
E01033650,E00047479,1
E01033650,E00047451,1
E01033650,E00047488,1
E01033650,E00047490,1
E01033650,E00047491,1
E01033650,E00047487,1
E01033890,E00050892,1
E01033890,E00050885,1
E01033891,E00050895,1
E01033893,E00050891,1
E01034913,E00046264,1
E01034913,E00046283,1
E01034913,E00046282,0.3333333333333333
E01034914,E00046284,1
E01034914,E00046282,0.6666666666666666
E01034914,E00046286,1
E01034915,E00045738,1
E01034915,E00045733,1
E01034915,E00045735,1
E01034915,E00045726,1
E01034915,E00045725,1
E01034915,E00045723,1
E01034916,E00045734,1
E01034916,E00045686,1
E01034916,E00045678,1
E01034916,E00045677,1
E01034916,E00045688,1
E01034917,E00045965,1
E01034917,E00045958,1
E01034917,E00045968,1
E01034917,E00045955,1
E01034918,E00045903,1
E01034918,E00045919,1
E01034918,E00045916,1
E01034918,E00045912,1
E01034919,E00045225,1
E01034919,E00045228,1
E01034919,E00045172,1
E01034919,E00045224,1
E01034919,E00045226,1
E01034920,E00045232,1
E01034920,E00045173,1
E01034920,E00045231,1
E01034920,E00045227,1
E01034921,E00047377,1
E01034921,E00047429,1
E01034921,E00047418,1
E01034921,E00047434,1
E01034922,E00047378,1
E01034922,E00047438,1
E01034922,E00047437,1
E01034922,E00047441,1
E01034922,E00047433,1
E01034923,E00045946,1
E01034923,E00045942,1
E01034923,E00045246,1
E01034923,E00045937,1
E01034923,E00045938,1
E01034924,E00045240,1
E01034924,E00045237,1
E01034924,E00045239,1
E01034924,E00045235,1
E01034925,E00045244,1
E01034925,E00045245,1
E01034925,E00045248,1
E01034925,E00045185,1
E01034926,E00045182,1
E01034926,E00045191,1
E01034926,E00045175,1
E01034926,E00045181,1
E01034927,E00046662,1
E01034927,E00046672,1
E01034927,E00046671,1
E01034927,E00046610,1
E01034928,E00046608,1
E01034928,E00046668,1
E01034928,E00046670,1
E01034929,E00045208,1
E01034929,E00045210,1
E01034929,E00045203,1
E01034930,E00045209,1
E01034930,E00045212,1
E01034931,E00046629,1
E01034931,E00046620,1
E01034932,E00046632,1
E01034932,E00046630,1
E01034933,E00046674,1
E01034933,E00046673,1
E01034933,E00046631,1
E01034933,E00046675,1
E01034933,E00046618,1
E01034934,E00046626,1
E01034934,E00046611,1
E01034934,E00046637,1
E01034934,E00046677,1
E01034935,E00046640,1
E01034935,E00046655,1
E01034935,E00046650,1
E01034935,E00046648,1
E01034935,E00046649,1
E01034935,E00046615,1
E01034935,E00046651,1
E01034936,E00045624,1
E01034936,E00045619,1
E01034936,E00045585,1
E01034936,E00045617,1
E01034937,E00045587,1
E01034937,E00045634,1
E01034937,E00045650,1
E01034937,E00045648,1
E01034938,E00046533,1
E01034938,E00046551,1
E01034938,E00046553,1
E01034938,E00046552,1
E01034938,E00046534,1
E01034939,E00046535,1
E01034939,E00046554,1
E01034939,E00046556,1
E01034940,E00047115,1
E01034940,E00047108,1
E01034940,E00047106,1
E01034940,E00047111,1
E01034941,E00047125,1
E01034941,E00047116,1
E01034941,E00047109,1
E01034941,E00047114,1
E01034942,E00046433,1
E01034942,E00046498,1
E01034942,E00046499,1
E01034943,E00046521,1
E01034943,E00046516,1
E01034943,E00046511,1
E01034943,E00046532,1
E01034943,E00046526,1
E01034943,E00046527,1
E01034944,E00046467,1
E01034945,E00046482,1
E01034945,E00046432,1
E01034945,E00046488,1
E01034945,E00046479,1
E01034946,E00047459,0.3684210526315789
E01034947,E00047459,0.631578947368421
E01034947,E00047467,1
E01034947,E00047468,1
E01034947,E00047462,1
E01034948,E00046394,1
E01034948,E00046398,0.5
E01034948,E00046391,1
E01034949,E00046398,0.5
E01034949,E00046397,1
E01034949,E00046395,1
E01034950,E00046345,0.16129032258064516
E01034951,E00046345,0.8387096774193549
E01034952,E00047326,1
E01034952,E00047330,1
E01034952,E00047329,1
E01034953,E00047529,1
E01034953,E00047579,1
E01034953,E00047584,1
E01034953,E00047586,1
E01034954,E00047331,1
E01034954,E00047333,1
E01034954,E00047332,1
E01034955,E00045803,1
E01034955,E00045792,1
E01034955,E00045808,1
E01034955,E00045818,1
